11 0 4 123 32 2006 119692
15 1607 4 85 6 1994 22941
10 0 4 107 28 1997 76111
5 0 3 53 14 2004 76194
13 633 6 329 32 2004 100151
12 900 1 34 6 1989 57620
5 0 3 61 13 1989 65563
10 0 3 67 30 1993 96754
3 603 4 71 6 2006 49908
10 487 5 118 34 1999 88734
10 0 3 57 6 1987 84751
3 569 3 58 6 1997 53228
8 798 5 120 6 2003 37500
4 627 3 99 18 1996 63195
10 0 3 93 19 1999 83741
7 0 4 88 6 1992 71001
13 0 8 362 32 2003 80075
4 1667 4 115 36 2000 103680
9 0 5 141 6 2005 30384
11 0 3 76 8 2005 116913
3 784 3 78 24 2000 41364
11 0 4 65 7 1987 74927
5 0 4 105 17 2005 64114
12 0 3 74 15 1997 55540
5 780 7 201 18 2002 84146
15 0 5 135 5 2000 14425
10 1646 3 56 6 1991 84865
12 0 3 106 25 1998 58019
1 0 3 60 6 1990 59300
13 0 4 84 6 2000 77704
6 1762 5 104 7 1995 59888
15 0 5 146 30 2013 30469
13 843 3 50 6 1980 72134
7 1113 4 75 6 2005 62639
13 877 4 112 24 2002 80199
10 0 4 95 32 1994 73452
13 0 3 54 7 1984 59095
5 227 3 64 18 1993 51713
9 0 4 63 6 1991 38353
6 0 3 58 7 1993 73042
14 0 6 120 6 2001 34918
10 1634 4 79 19 2003 116904
11 0 2 87 32 2005 68197
5 905 2 46 7 1996 59803
13 0 3 68 6 1994 63291
10 595 3 77 29 1994 83354
1 16 2 55 18 2009 52287
4 1234 3 50 6 1985 77813
5 0 2 41 6 1986 63306
9 0 4 89 21 2013 56022
12 1659 4 86 24 2007 85204
10 0 2 48 19 2000 57494
5 667 3 79 5 1998 73362
3 1049 5 119 6 2004 54169
6 764 1 28 5 1990 57854
6 0 3 79 17 2006 84660
15 0 4 91 18 2000 43454
1 0 2 57 6 2007 40701
8 0 3 97 6 2003 35214
2 577 3 77 6 1999 45219
2 631 2 48 6 1994 64422
14 0 5 90 8 2014 50946
4 0 4 108 19 2000 67407
15 1633 5 139 6 1998 22889
2 1 5 118 13 2008 39709
7 0 1 48 24 2006 45183
10 0 4 134 28 1998 59599
14 1178 5 106 6 2006 35791
13 0 3 64 6 1995 58896
14 586 5 133 12 2007 33740
6 0 3 49 6 1983 59236
2 1299 4 94 6 1994 53660
14 732 3 76 6 1998 34004
10 0 4 87 6 1997 94846
15 1602 4 80 6 2005 45000
4 1001 3 54 6 1992 76628
14 0 7 325 6 2006 55277
14 0 6 202 6 2008 40922
14 0 8 274 6 2000 58232
10 0 3 74 23 1990 100684
5 408 2 46 6 1997 58660
14 957 8 341 6 2005 52781
4 753 3 68 5 1989 74878
15 1607 5 91 6 1994 23463
10 0 8 271 21 2000 55291
4 0 4 91 6 1995 67530
6 0 3 75 25 2007 86922
1 682 2 49 6 1996 54173
8 14 6 143 16 2009 53009
8 277 6 191 6 2002 38207
11 1096 3 97 29 2009 86823
4 0 5 154 19 2001 90259
4 0 4 98 8 2003 80881
4 447 3 61 6 1994 58022
9 0 4 119 5 2005 33322
3 17 3 85 6 1997 53441
6 1039 5 162 17 2000 83266
13 0 4 100 7 2002 84983
8 0 4 113 6 2006 39658
15 1636 7 202 17 2000 29702
12 0 3 58 7 1987 66895
5 0 8 227 6 2000 39485
6 0 4 113 11 2005 70746
15 1608 5 120 6 2005 34379
9 174 4 79 17 2011 49236
6 0 4 93 6 2001 72517
6 0 4 89 7 1999 61631
11 0 6 194 28 2003 108247
9 1749 4 72 6 2006 49328
12 543 3 55 6 1997 50835
3 52 4 88 6 2011 42879
13 0 2 52 6 1983 71996
15 0 4 93 6 2000 23440
14 0 5 90 6 2008 33226
13 1669 4 66 6 1991 59776
4 1114 4 89 4 1992 72531
8 0 5 103 6 1999 44444
3 0 3 48 6 1986 44943
2 0 2 63 11 2008 31560
1 0 6 93 6 2003 67135
9 0 3 61 14 2013 44912
9 104 4 73 6 2007 47985
3 0 5 120 6 2000 59825
12 0 6 149 13 2014 83651
15 1708 5 133 6 2004 26215
11 0 4 114 21 1998 103354
4 0 3 62 5 1995 93375
6 0 3 66 6 1995 61561
1 0 1 35 6 2000 62857
1 77 3 75 6 1997 62583
5 0 3 100 30 1995 69832
14 0 6 222 6 2003 35070
8 1618 5 86 5 2009 46016
13 0 3 81 11 1988 38929
6 0 4 97 18 2008 88404
3 0 2 41 6 1995 48076
14 1666 3 56 11 2015 89190
5 1147 5 120 28 1997 66555
6 0 2 35 6 1988 71229
7 0 5 152 24 1998 65707
4 0 2 47 6 1996 84192
15 0 4 44 4 1983 15590
13 0 4 183 11 1936 89727
2 0 7 170 14 2006 31682
1 0 4 94 25 1998 78963
8 0 6 252 6 2000 41666
7 0 4 157 28 1992 47746
7 0 5 141 17 2003 87417
3 17 3 65 6 1995 58697
15 291 5 137 11 2000 31021
6 0 3 63 20 1990 52314
10 1265 4 87 29 2007 126393
2 373 3 60 6 1990 35991
8 802 4 99 14 2010 46189
1 0 1 24 6 1991 82815
15 1608 4 87 6 2007 41108
14 1759 7 320 4 2011 48396
10 0 5 109 7 1992 89694
15 0 4 94 3 1997 14245
9 57 5 101 13 2006 30693
1 93 3 58 6 1995 58050
9 0 7 209 6 2005 44336
10 0 2 49 6 1979 76198
2 419 4 98 6 2007 44575
14 425 4 76 6 1999 32825
2 1473 6 236 6 2003 67564
1 0 1 40 6 2000 61630
7 0 3 71 17 1990 81346
3 46 2 49 6 1994 59907
10 0 4 128 28 1998 74097
15 0 5 127 6 2001 26394
3 0 3 59 6 1993 43734
13 0 1 35 7 2000 98674
6 925 4 80 6 1995 64584
12 0 5 113 6 1999 57157
8 605 9 217 6 2010 50544
11 0 8 204 2 2000 122309
3 1527 4 88 17 2009 57915
4 0 3 96 7 1996 64943
4 1139 2 62 18 1993 72498
1 0 2 51 6 1999 98455
12 0 3 54 6 1986 55268
11 0 4 76 13 1989 106896
3 1672 4 73 6 2008 46575
9 1161 3 81 6 1994 30047
14 1615 3 81 21 2000 31862
3 50 3 65 11 2006 49984
8 327 5 150 17 2000 29956
2 1300 4 87 6 2003 68454
13 0 4 101 8 2002 80923
4 0 2 47 6 1993 104975
5 366 5 130 7 1999 55062
5 0 4 152 21 2002 67590
1 0 5 150 28 2009 86367
4 313 4 129 32 2000 79524
4 141 2 50 6 2000 61000
4 0 4 113 30 1999 91013
11 0 5 148 30 1997 89941
11 0 5 160 24 1996 71852
2 631 3 70 6 1994 59574
5 403 2 64 25 2001 92549
9 67 4 92 5 2007 38428
15 27 3 71 6 2000 32959
13 0 4 71 6 1988 67085
2 1224 3 70 6 1997 55366
3 147 4 89 18 2011 48314
11 0 4 110 18 2000 90876
11 375 7 291 22 2007 96186
3 222 3 56 6 1994 51772
10 0 3 101 20 1996 81572
1 0 3 65 7 1996 45780
13 0 5 116 15 2006 74883
1 0 3 76 6 1994 50104
3 208 4 83 6 2011 47904
6 0 2 38 3 2004 60912
3 45 4 91 6 2005 61102
8 276 4 81 11 2007 46460
7 887 5 146 19 2011 89965
8 199 4 84 5 2006 42724
4 0 3 84 6 1987 115962
8 2 5 126 11 2000 48358
2 359 3 75 6 1994 62681
15 1608 6 136 14 2005 35255
8 0 3 69 12 2011 39028
7 0 2 60 14 2004 83333
11 0 2 36 6 1986 105555
8 1528 4 87 17 2010 48054
1 202 5 124 10 2003 72081
15 0 5 115 6 2003 28856
7 0 5 128 13 2000 76755
15 0 2 48 6 1997 32942
3 1600 4 69 6 2000 46475
10 0 2 35 6 1993 95666
9 1346 3 55 6 1988 31429
5 0 3 109 18 2000 59101
4 703 2 48 6 1996 53545
4 0 2 46 6 1986 90070
10 1063 3 75 19 1990 77086
4 0 4 125 35 2008 104803
2 507 8 181 5 2001 69520
9 31 2 62 29 2012 24654
2 1711 5 154 5 2013 57508
9 132 4 88 29 2010 38000
3 806 4 73 6 2004 60876
7 0 3 64 32 1997 77089
9 0 2 56 17 2000 46082
3 0 3 73 15 1986 48707
3 1600 5 128 6 2009 43746
14 0 3 82 7 2000 36460
9 57 3 63 11 2006 29977
7 459 2 47 6 1997 65408
7 0 5 214 10 2002 69835
5 122 3 49 6 1995 44395
12 0 4 86 6 1998 79355
2 33 4 85 4 2005 68285
2 0 5 137 7 2008 53716
1 0 5 140 5 2000 53992
9 0 3 67 14 2014 31007
5 1335 2 44 7 1983 62471
10 0 2 56 6 1987 76012
6 0 2 48 6 1985 66555
10 105 8 575 32 2006 148573
2 648 3 74 11 2008 41504
15 0 2 39 6 2000 39260
1 0 2 47 6 1987 50825
12 0 3 61 6 1990 53000
14 0 6 103 6 1995 48524
14 1612 4 82 4 2010 29915
6 0 3 76 17 2005 73384
8 1621 5 130 5 2005 38223
2 0 5 120 6 2001 58294
6 0 4 97 6 1998 64496
9 1614 2 94 13 2011 21164
6 0 2 41 6 1986 65613
12 993 5 119 6 1998 68470
9 1752 4 105 23 2013 35622
10 1634 2 49 19 2003 98929
2 207 3 58 6 1994 51334
10 0 4 94 24 1998 80423
13 0 3 86 16 1990 69025
7 637 3 77 6 1997 60380
11 266 2 64 29 2005 147218
7 0 4 139 18 1994 64562
1 202 2 57 16 2004 81554
4 0 5 154 34 2000 81063
13 0 3 80 6 1998 63330
8 1542 5 121 6 2000 45409
10 595 3 68 29 1992 75945
14 0 8 263 6 2000 45627
13 442 1 37 5 1961 57955
2 0 3 88 24 2000 61746
14 0 4 89 5 2009 24935
10 326 8 671 27 2012 56588
10 0 1 22 6 2000 115367
1 398 2 42 6 1995 61904
15 1703 5 130 5 2000 15921
13 0 7 221 19 2000 63194
9 1749 5 79 6 2006 47571
1 484 2 44 6 1988 72463
3 0 6 150 6 2000 45036
10 1634 3 44 15 2003 113455
2 0 4 102 4 2006 55702
6 1037 5 133 11 1999 70996
9 325 4 73 7 2008 50401
5 4 5 126 34 2002 71225
12 0 2 37 7 1987 68018
13 0 2 48 21 2003 61906
8 1452 5 100 6 2000 35917
5 226 4 93 19 2006 77419
3 1767 2 53 6 2007 48255
2 511 3 76 6 1998 52049
3 140 3 69 6 1996 35185
15 0 5 110 6 2007 34280
1 0 1 52 16 2000 76115
8 0 4 81 22 2015 47112
9 367 3 65 6 2000 30349
7 1046 5 151 18 2004 66124
11 86 5 134 28 2003 87608
9 1126 4 73 6 2008 48906
4 777 4 81 6 1991 74074
1 1154 3 72 6 1994 40199
10 0 3 45 6 1999 79435
13 1122 4 88 14 2008 61846
4 0 2 50 6 1987 114308
7 0 5 101 6 1995 73957
15 69 9 141 6 1998 24700
5 256 5 146 36 2009 85196
10 0 6 159 8 2000 125282
5 739 4 95 17 2008 74267
15 1613 4 84 6 2000 29761
13 0 5 115 17 2006 72563
4 0 3 95 28 1999 71578
4 0 2 48 6 1983 83981
1 229 2 53 11 2004 60751
12 525 2 46 15 2011 68758
1 0 3 103 24 1997 80146
5 0 4 83 17 2005 70892
12 0 5 116 24 2006 59901
5 678 3 68 18 1990 66957
15 0 4 89 18 2012 40929
5 0 2 42 6 1994 53964
13 1199 1 36 6 1989 67861
8 941 5 110 5 2002 37137
7 0 5 175 24 1997 49117
8 0 4 99 17 2007 31578
1 484 2 42 6 1992 75418
8 0 3 69 13 2011 37015
12 845 3 74 7 1997 66082
6 0 4 107 26 2008 86867
15 0 4 84 7 2007 33289
6 0 3 51 6 1985 70175
8 0 5 138 6 2000 36182
2 1453 3 76 6 1994 47912
5 676 4 85 18 2004 75214
4 0 2 50 4 1976 159968
1 93 3 64 6 1995 58669
9 104 3 74 5 2007 46571
5 0 2 44 7 2000 63636
10 1307 6 284 28 2012 112324
11 0 3 67 32 1994 103611
7 0 5 142 27 1995 86944
15 0 4 91 5 2000 30732
9 253 5 100 24 2011 46962
4 1280 2 39 6 1983 68974
12 814 1 36 32 2003 84606
13 745 3 63 6 1995 83874
15 0 4 91 6 2004 31141
4 1196 4 91 30 2001 54424
5 0 3 56 7 1992 63548
2 0 5 135 11 2002 55555
6 0 2 49 7 1993 60827
1 47 4 89 11 2009 43927
9 1678 3 70 11 2005 49337
4 0 4 114 29 2001 76628
2 320 3 62 6 1994 40813
7 321 3 79 6 1995 55841
5 4 5 159 33 2004 68805
9 788 4 102 9 2007 34634
9 1803 2 61 20 2006 39344
9 0 4 88 6 2008 49704
4 0 4 108 24 1998 84761
13 745 3 81 18 1996 85781
1 0 5 119 11 2000 63811
10 0 5 97 7 1995 87027
3 0 5 128 18 2007 49362
13 0 2 64 5 1960 51345
8 327 5 132 14 2000 29957
6 1111 2 59 7 1996 63715
1 794 4 73 6 1994 39558
1 0 4 103 11 2004 70361
4 0 5 143 26 1999 76751
14 1615 2 62 24 2000 28827
9 1359 2 55 6 1998 51084
4 1185 2 36 6 1993 81521
2 13 4 83 6 2005 37656
15 0 3 64 6 2000 30721
9 0 2 49 6 1998 46938
15 0 4 84 6 2000 31305
7 862 2 42 6 1994 67323
8 1598 2 55 16 2000 41674
13 0 3 56 12 1983 79113
15 0 5 94 8 2014 41489
7 0 2 48 5 1977 79925
12 0 4 95 19 2012 68385
10 1634 4 82 19 2003 96993
2 429 3 57 6 1993 46288
4 1667 5 163 37 2009 103313
3 0 3 62 6 1990 46311
14 0 5 117 6 1998 12978
10 0 5 145 27 2000 79933
8 1630 2 62 18 2009 49013
7 0 4 100 8 2001 84636
7 0 2 55 6 1984 69608
6 0 4 90 5 1999 70368
8 14 5 101 14 2007 51383
13 442 3 69 5 1958 62255
4 753 2 36 6 1978 79604
12 34 3 80 29 2012 98789
6 237 3 59 6 1991 56029
10 105 5 188 31 2006 132345
4 0 4 137 28 2002 94291
4 0 1 35 7 1987 88520
6 186 3 54 6 1986 64587
12 0 4 98 14 2004 78907
4 0 2 59 6 1988 80971
5 0 5 179 16 2007 100133
4 0 2 53 5 2000 66777
12 0 2 45 6 1990 75321
13 0 3 57 7 1997 61295
2 612 3 69 6 1997 44393
6 0 2 46 6 1993 55434
10 0 4 105 32 1999 83372
10 1266 4 109 31 2003 104602
4 0 4 121 23 2005 76033
7 0 7 266 19 1994 51001
3 0 4 74 8 2008 49237
2 0 3 78 6 1996 64061
2 1673 3 76 6 1995 39078
10 0 5 241 21 2010 111796
3 1049 4 92 6 2004 57204
7 0 4 94 18 1997 90137
8 0 3 67 12 2011 36797
2 0 5 117 12 2005 63597
3 0 3 74 15 2005 66603
13 0 1 35 6 2000 61128
15 0 4 93 8 2014 43991
12 742 3 58 6 1991 83133
9 0 2 45 5 2011 24888
5 0 4 76 22 1997 62410
5 0 3 69 19 1986 67362
6 0 4 108 15 2004 87364
9 0 4 105 12 2006 56190
1 360 8 305 18 2014 75335
7 0 1 32 5 2000 69940
5 671 2 69 24 1999 69607
13 0 2 54 5 1964 64575
1 1128 1 38 6 1985 60598
15 1783 4 76 25 2012 19435
12 626 4 93 37 2008 92266
14 0 3 88 20 2000 39768
3 0 5 100 6 2002 52000
8 2 4 90 13 2009 43791
1 0 5 116 6 2001 82142
14 0 6 196 17 2004 35637
14 0 3 55 8 2000 22727
12 0 5 93 24 2007 87869
3 65 3 62 6 1998 48760
3 0 3 53 6 1994 47752
8 2 3 66 10 2010 50769
14 1653 4 90 8 2011 40555
15 1643 3 56 21 2000 20535
1 0 3 45 6 2000 59925
4 854 5 133 20 2001 86206
13 0 2 52 6 1988 58890
14 0 4 96 6 1998 32361
8 0 7 252 18 2000 43479
3 423 4 79 6 1993 49987
6 741 4 91 20 2000 67863
3 1605 4 53 16 2011 28953
4 608 2 57 7 1997 60637
11 0 3 63 7 1999 82807
8 0 5 89 6 2000 31872
9 0 5 89 20 2016 42624
15 0 4 95 6 2006 13717
15 11 5 122 6 2003 32706
1 497 2 37 6 1995 46916
13 0 1 26 6 1985 70500
9 3 4 86 11 2013 42240
12 0 1 25 6 1964 69582
10 0 4 139 23 1995 86318
10 0 4 120 28 1998 58333
14 425 4 76 6 1999 31566
14 736 3 47 6 1982 35501
13 0 2 48 6 1990 50872
12 0 3 59 6 1991 59414
8 70 5 107 10 2004 45183
10 693 4 109 23 2010 132589
5 285 4 87 36 2008 93103
15 1545 4 89 6 2013 35642
6 1645 1 30 5 1988 56572
8 1642 5 94 17 2015 43617
6 316 3 69 18 1994 59910
1 1795 5 89 18 2010 76443
1 0 4 65 6 1997 58671
14 807 6 195 6 2010 53846
3 372 4 102 11 2008 50950
4 0 2 46 6 1993 63634
14 0 5 95 8 2012 42096
1 0 5 144 13 2000 79441
14 0 8 268 6 2000 44659
1 126 2 48 6 1995 57943
6 97 3 67 6 1992 59303
2 0 3 62 6 1993 58823
2 0 5 151 28 2001 48226
12 0 3 75 11 2004 60847
13 0 1 31 5 1981 75417
15 118 5 126 5 2005 30015
15 1604 3 53 18 2000 23207
5 0 3 76 15 1995 63060
2 1814 3 73 6 1995 61425
3 315 5 132 10 2005 59753
1 0 3 81 6 1995 59272
11 0 3 50 6 1999 97493
11 0 2 74 21 1998 109391
10 0 4 87 7 1996 85773
12 0 4 109 31 2010 100787
7 0 2 45 6 1987 68584
6 824 2 55 6 1997 60986
7 0 4 115 6 2010 95024
7 0 5 121 27 1998 80991
7 0 6 170 8 1998 87961
8 14 3 66 16 2009 55757
5 0 1 36 6 1994 61207
1 261 4 83 6 1998 60486
11 0 4 100 19 2001 90394
2 1525 4 70 7 1994 53786
8 869 6 248 6 2010 51509
1 1775 4 115 18 2009 73695
13 0 3 64 6 1996 66174
7 321 2 51 7 1995 55882
3 422 3 75 6 2000 50558
15 0 5 97 6 2001 31176
3 1600 3 82 6 1998 46038
7 0 1 38 5 1981 72727
14 425 4 101 6 2005 36135
15 0 5 132 6 2000 34848
2 111 3 56 6 1988 33880
4 0 3 86 15 1988 60415
5 1078 9 330 32 2003 59969
6 0 3 81 24 1997 66527
11 0 2 51 26 2004 91689
4 509 3 63 6 1994 63492
6 638 2 45 6 1997 71016
14 1710 4 92 5 2010 24305
10 0 3 89 27 1990 72463
2 0 5 100 6 2004 64695
13 1553 1 33 5 1957 59001
9 0 4 109 6 1999 29970
1 557 4 77 6 2003 61657
7 0 2 24 9 2004 47658
8 624 5 123 11 2007 45778
9 0 2 68 8 2015 32352
13 0 3 38 6 1982 72783
14 0 5 130 5 2003 34509
8 1716 7 372 6 2005 53714
4 0 4 121 21 2006 99851
4 0 2 45 6 1977 75492
3 1758 4 106 6 2007 49551
15 0 4 86 18 2013 21352
7 774 3 61 28 2005 89722
12 0 2 47 6 1988 53101
1 0 2 55 6 1998 51040
14 99 5 85 12 2012 39585
7 0 4 87 29 1997 93302
6 0 2 39 5 1987 64938
12 0 3 72 6 1997 52370
3 119 5 133 18 2009 71380
15 1633 4 87 6 1998 28702
9 1752 3 90 16 2010 33608
13 0 5 101 9 2001 78817
8 0 5 132 6 2006 34669
14 0 1 28 17 2000 31391
8 1786 4 103 5 2000 42332
8 1670 6 361 6 2005 47075
10 0 2 47 7 1987 95228
13 0 4 96 15 2003 74681
11 0 5 154 35 2002 93790
4 956 6 139 13 2004 83363
8 0 8 423 6 2009 102055
13 0 4 65 6 1996 60462
10 1307 7 347 28 2012 135353
1 0 5 169 14 2000 57082
9 0 3 64 6 1996 51474
3 538 1 33 6 1985 52663
7 0 2 46 6 1981 75317
13 0 2 53 6 1994 59690
6 0 5 197 28 1998 55837
11 0 4 111 21 1997 82194
5 4 3 86 32 2004 70831
2 882 3 71 14 2005 63371
6 0 2 49 6 1994 60048
6 0 2 38 6 1990 64843
6 1348 1 30 6 1985 68159
13 0 2 73 19 1990 68287
4 530 2 55 6 1999 67150
13 0 4 91 30 1995 67427
13 0 3 56 12 1984 85930
1 0 3 60 5 2008 57879
2 55 3 75 6 1994 55511
1 0 1 35 6 1981 62553
3 222 3 74 5 1993 43225
15 1733 5 121 6 2007 26109
7 1113 3 80 6 2005 70000
5 0 4 99 30 1997 60222
10 0 2 54 6 1993 84202
14 0 1 36 11 2005 30420
7 0 1 32 6 1990 77639
15 0 3 47 5 1989 22988
8 40 4 87 18 2006 37731
12 0 2 47 29 2004 53191
9 1647 4 91 18 2011 49099
10 0 3 90 29 2008 166094
9 1678 4 70 11 2007 45293
7 704 3 51 6 1994 69471
12 0 4 107 30 2004 71908
4 0 2 48 5 2000 69714
4 377 2 55 6 1989 64597
8 374 5 164 14 2006 27276
15 0 5 130 6 2000 24852
2 0 3 56 6 1995 52472
9 1803 1 37 20 2006 40000
5 0 1 32 6 1985 80197
4 0 2 47 6 1981 74485
4 368 4 70 18 1993 97142
11 0 3 65 29 2006 131881
11 0 6 196 28 2003 132517
1 1072 3 76 6 1998 47052
9 0 4 75 6 2000 50626
4 1654 2 55 6 1992 62578
2 1696 4 77 6 1996 55797
5 198 2 34 6 1986 68906
10 0 4 117 18 2003 89430
10 0 3 80 31 2005 99591
11 0 5 139 27 2006 111414
8 1630 4 99 17 2009 43718
10 683 5 129 28 2001 99201
15 1599 3 62 8 2012 26506
11 0 2 43 5 1998 159780
2 1632 3 58 6 2000 59268
14 1612 6 88 4 2010 96088
12 0 3 59 6 1981 60810
3 0 3 95 6 2002 59968
9 1752 4 88 17 2013 34075
5 4 5 121 32 2002 72148
15 1602 2 66 14 2007 44816
14 0 8 515 6 2000 55874
10 1310 5 167 30 2004 87404
6 884 2 55 17 2007 78754
14 0 3 88 6 2000 45454
6 0 3 94 7 1999 57380
15 0 3 57 6 2000 20718
14 1666 2 61 11 2015 52828
13 0 2 42 17 2006 94759
4 368 4 72 18 1989 76388
15 0 3 50 5 1986 28890
14 793 4 100 6 2006 33700
3 184 6 154 6 2004 58236
9 0 5 134 6 2007 31326
7 0 5 117 13 2000 80988
15 1545 4 100 18 2013 37661
6 1059 5 128 20 2000 69967
9 976 2 51 7 1999 54158
7 0 5 106 29 1997 79565
1 0 4 101 26 1995 73724
6 195 3 66 18 1989 75528
11 0 4 139 33 2006 120404
15 1601 4 88 6 1993 26926
5 0 3 71 6 1997 45384
11 0 2 38 6 1994 112477
13 0 3 69 6 1991 66175
12 0 4 105 14 2005 68239
2 0 5 116 4 2015 81720
11 0 6 211 19 2001 117969
1 1769 4 82 14 2010 40243
9 687 4 98 6 1995 29588
4 0 1 39 4 1958 75830
10 0 5 143 33 1999 83426
2 0 3 74 6 2004 38973
10 0 5 160 18 1999 62185
1 0 3 81 5 1995 35185
6 0 2 60 5 1987 60701
10 0 3 87 26 1996 77865
12 306 5 97 32 2011 84832
11 0 4 118 27 1997 67425
14 0 3 92 6 2000 34183
2 0 4 89 6 2005 61838
9 1647 4 97 25 2012 38144
7 357 3 48 6 1987 75664
4 0 4 100 29 1998 72644
1 0 3 92 18 2006 61402
11 345 1 46 24 1991 80128
2 0 5 112 18 2002 74501
3 30 5 126 5 2004 40284
3 1600 4 75 6 1998 43865
9 0 4 78 6 1999 37032
1 468 3 51 6 1984 67750
9 0 4 90 27 2012 45770
15 466 6 131 14 2000 31537
1 515 3 47 6 1991 106010
3 45 4 99 14 2007 66559
12 0 1 29 7 1991 67750
4 0 2 37 7 1994 125694
2 0 2 51 5 1997 46565
4 0 2 58 19 1995 71733
5 1558 2 75 17 1989 69287
8 1227 6 253 6 2006 39525
2 96 3 77 6 1997 36950
7 0 5 155 11 2003 108226
3 19 3 60 6 1997 46565
8 0 4 108 6 2006 34952
13 0 2 46 18 1991 64669
11 0 5 193 16 2014 164724
4 0 3 95 7 2004 65727
12 0 3 76 38 2011 84745
3 0 5 141 16 2007 59914
6 0 3 67 6 1997 57558
6 0 6 54 7 1999 76993
3 287 5 95 32 2012 44722
14 0 5 135 6 2000 19876
2 1632 3 56 6 1994 62399
14 613 6 139 6 2005 34954
6 0 3 55 6 1985 61096
12 0 6 197 6 2000 54744
10 0 2 32 7 1990 91074
15 11 5 134 16 2005 27196
15 734 4 77 14 2013 35732
1 0 6 156 6 2000 45448
14 586 6 221 1 2006 33022
13 1563 2 45 6 1990 62001
7 0 5 133 36 2001 93984
3 0 3 78 6 1995 48692
15 1604 4 54 19 2000 27777
13 580 2 40 6 1985 80822
6 1037 4 97 8 2002 70798
8 53 5 89 18 2011 39678
15 0 5 132 5 2007 18094
9 1044 3 52 6 1984 36496
2 373 3 62 6 1990 30487
7 0 2 33 6 1990 76210
13 0 4 84 6 1995 60090
3 1372 6 282 6 2010 52825
13 0 2 53 5 1961 57030
2 0 5 114 6 1996 50632
13 1269 2 58 18 1995 81521
7 1015 1 33 6 1988 73728
7 0 2 42 6 1984 86308
9 0 3 80 6 1995 44716
8 0 5 90 18 2011 41363
14 0 5 159 6 1999 39468
7 0 4 95 7 1995 75574
6 0 3 54 6 1979 66481
13 0 2 57 6 1982 75757
3 17 3 67 6 1995 53309
10 0 4 95 35 2001 44815
12 0 3 57 6 1997 56945
1 88 3 72 24 2004 50929
14 799 5 85 6 2002 48402
15 0 5 90 14 2015 44301
10 0 2 56 26 2003 54357
4 0 3 81 20 1997 81140
15 0 8 185 6 2003 26486
13 0 2 50 6 1996 59654
3 0 4 93 16 2016 59861
15 1708 4 90 6 2004 35277
15 0 3 70 21 2000 23571
4 0 2 46 6 1983 70618
14 0 4 90 7 2000 29702
12 656 4 93 6 1997 57011
1 0 5 127 13 2000 35280
14 732 4 86 6 1998 32803
10 0 4 101 31 2002 118811
8 8 5 89 14 2010 50217
7 652 3 58 6 1989 75770
5 0 4 141 21 2002 68080
6 1200 2 40 6 1981 82634
4 447 1 40 6 2000 60493
8 1596 5 93 5 2006 37156
6 0 4 112 18 2008 85607
6 0 2 59 6 1983 60291
10 0 4 80 7 1996 76666
10 0 4 69 31 1999 76733
15 1606 3 77 5 2000 25558
15 1703 5 137 14 2009 16724
10 683 5 162 24 2007 92455
14 163 5 138 5 2003 30042
5 0 5 108 22 1997 59504
13 0 4 129 30 1998 60092
13 0 3 67 6 1996 59594
6 0 4 94 6 1998 80851
1 0 3 72 7 2000 56786
13 0 4 89 22 1997 67099
8 0 5 160 4 2010 39350
2 1222 2 53 6 2005 66504
3 41 3 62 18 2009 42083
12 0 4 96 5 1999 61619
9 0 2 46 27 2014 23645
14 425 4 100 6 2000 29797
3 1527 4 94 16 2007 61486
8 400 5 91 14 2011 41507
7 0 2 46 7 1985 65217
7 0 4 87 6 1999 75428
10 0 1 32 6 1985 92279
12 0 4 66 6 1992 74391
8 1796 4 100 5 2006 33716
10 0 3 83 18 2001 83732
4 0 5 152 29 2007 85385
8 0 6 272 6 2015 49523
2 0 3 79 6 2006 55668
11 266 2 59 34 2003 113921
8 1528 5 119 14 2008 50420
14 0 6 235 6 2003 39097
14 0 8 300 6 2004 53290
15 1613 5 120 4 2003 28333
3 0 3 47 5 1981 47926
14 0 3 44 5 1980 33913
1 7 4 103 17 2007 55798
5 0 2 41 6 1990 54203
13 0 2 54 24 1998 70058
11 0 6 217 24 2004 88426
11 451 2 44 22 2004 113585
10 0 5 135 28 2006 93064
11 0 5 146 3 2000 115656
6 0 2 42 6 1997 52021
7 954 1 29 6 1991 70564
8 1596 5 93 6 2006 35680
9 1215 3 72 13 2008 62500
1 744 5 127 11 2000 64096
6 1140 2 47 5 1995 54564
11 345 3 76 24 1990 66964
9 170 4 74 6 2005 54054
15 1733 4 88 6 2007 28344
1 444 3 79 6 2007 75452
9 1684 4 92 25 2013 47098
5 804 1 35 6 1992 61867
8 0 7 316 6 2004 37935
14 810 5 130 2 1997 52195
3 0 7 92 6 2003 72198
10 0 2 35 6 1985 106353
5 0 5 124 7 1999 72113
14 0 5 340 6 2009 24972
15 427 5 108 6 2005 27741
10 0 1 35 7 1989 74022
14 99 5 90 8 2011 40251
10 0 2 54 7 1995 89825
4 0 4 79 5 1985 59291
8 2 5 121 11 2006 47173
10 0 5 155 28 2001 86605
7 0 3 52 7 1990 71969
14 0 5 144 12 2000 34559
5 0 4 98 6 1999 49816
11 86 5 141 31 2004 74415
11 0 4 96 28 1997 71755
2 0 5 123 8 2005 63890
4 0 3 60 6 1992 67925
13 0 2 69 18 1998 59540
