10	1414	5	148	35	2006	114547	1700
2	446	1	32	6	1994	54534	178
14	0	5	133	8	2014	43609	580
12	0	4	90	7	1998	67522	610
5	1183	3	80	6	2000	70631	570
5	1189	3	57	6	1994	61825	355
9	651	5	124	18	2006	50647	630
3	1651	4	89	6	1996	38427	345
15	1602	4	82	6	2004	46077	380
6	864	3	39	6	1992	73035	289
4	1030	2	41	5	1978	85158	350
9	3	4	88	11	2011	39173	345
3	0	3	85	6	1997	49099	420
4	1253	3	63	6	1989	57552	365
10	0	2	38	5	1976	109775	420
10	1104	4	132	23	2007	86174	1140
15	1636	5	140	12	2011	47938	672
4	0	3	49	7	1992	69668	345
8	1621	5	136	14	2007	38627	528
9	1752	4	91	16	2010	34858	320
2	0	2	63	6	1990	47498	300
8	694	5	110	12	2004	43462	480
4	0	4	136	24	2005	63900	870
8	1630	4	94	18	2009	45739	430
7	0	4	92	6	1996	86132	800
4	0	3	45	6	1989	115120	520
7	0	2	36	5	2000	70422	260
6	914	2	51	6	1996	63725	325
7	0	4	111	18	1995	67246	750
12	0	3	64	5	1990	71328	460
13	0	2	52	25	2004	86538	450
10	967	5	147	40	2006	61191	900
14	0	8	336	6	2004	41636	1400
2	433	4	86	24	1998	59267	510
4	628	3	70	23	1992	107740	760
11	0	4	135	29	2006	84920	1150
10	595	4	99	29	1994	72478	720
4	0	2	48	20	1995	130299	630
8	534	5	84	17	2010	50887	430
6	0	3	95	20	1997	71571	680
4	1654	4	71	6	1992	56375	405
13	0	5	148	29	2004	84362	1250
6	0	2	48	5	1988	58871	286
12	0	3	61	24	2007	83007	510
3	1771	2	42	6	1988	47152	202
8	1740	4	45	16	2000	42483	195
13	0	3	77	5	1960	51506	400
8	1621	4	100	14	2007	37927	380
13	0	3	56	6	2004	59880	340
8	8	3	68	27	2008	48104	330
10	1794	2	74	30	2012	57409	430
10	958	6	188	35	2001	84669	1600
5	1756	2	49	7	2000	64194	315
13	0	5	111	22	1996	62651	700
14	0	4	104	4	2000	31703	332
13	0	2	35	6	1991	66815	240
10	0	3	94	24	1998	77037	728
5	1073	4	94	6	2000	54788	520
2	68	4	75	14	2008	43685	330
15	1606	3	65	6	1981	28974	189
6	0	5	89	8	2000	90614	810
2	851	2	42	6	1988	35806	152
4	110	4	85	37	2000	123369	1050
3	1468	7	254	6	2006	58990	1500
7	156	5	144	27	2005	86421	1250
14	0	5	110	6	2000	31608	350
2	0	4	105	6	1998	65539	690
6	0	4	82	7	1997	59309	488
15	1797	4	82	4	2006	21320	175
9	363	6	187	14	2010	31396	590
10	0	6	178	32	2002	88302	1580
7	0	2	55	6	1993	72059	400
14	0	6	308	6	2005	50280	1550
9	976	3	60	7	1998	53296	325
4	1791	2	54	30	1993	67840	370
11	840	3	84	28	1998	95023	800
3	1610	3	56	9	2012	26709	150
8	1734	5	89	13	2000	35429	316
12	0	3	56	6	2000	57574	328
2	1753	4	107	11	2006	70723	760
2	37	3	54	17	2008	43843	240
1	16	3	80	7	2006	50836	410
4	0	3	50	5	1984	109998	560
11	86	3	57	24	2002	112126	650
14	0	5	130	6	2001	31197	407
1	0	5	117	6	2001	83121	980
9	31	4	82	18	2011	49427	410
7	1477	3	53	6	1990	64715	345
15	1607	4	85	6	1994	23294	198
8	0	5	130	10	2008	45482	595
11	0	2	67	50	2003	61819	420
2	641	5	114	12	2003	57931	665
9	60	4	89	27	2010	53932	480
6	0	4	100	6	1999	69693	700
9	0	5	89	14	2013	46571	415
9	0	5	135	6	2005	36780	500
6	0	4	85	6	2003	72284	615
6	1069	1	27	6	1982	72332	200
12	0	6	153	25	1998	48910	750
3	1182	5	96	6	2000	54076	520
7	0	6	150	6	1999	86510	1300
4	430	3	58	6	1993	59931	350
7	0	6	174	10	1996	54481	950
13	1553	1	32	5	1957	66978	215
4	956	4	95	26	2004	94647	900
12	899	2	47	6	1996	55907	265
1	279	4	87	14	2009	74090	650
14	736	3	55	5	2000	34039	188
9	1706	4	80	11	2012	35625	285
6	0	3	51	6	1982	59903	310
4	0	2	57	15	1988	78726	450
12	0	4	80	6	1996	49869	400
8	1542	5	123	6	2002	40482	500
14	0	5	112	6	2000	34522	390
12	0	3	54	6	1990	52264	285
1	0	4	71	6	1994	54057	385
1	12	5	117	14	2004	46812	550
1	73	5	83	15	2009	74091	620
3	0	3	77	6	2000	50355	390
15	0	2	92	3	2000	8019	74
9	0	4	100	11	2005	47448	478
6	1818	4	110	18	2003	82263	910
12	0	3	66	20	1985	72420	480
6	0	3	78	7	1995	61224	480
13	0	3	66	6	1998	63151	418
2	537	3	62	11	2006	47217	297
6	0	2	41	5	1978	79422	330
12	981	3	77	30	2011	91678	715
11	0	5	149	30	1997	79104	1180
9	1817	4	89	18	2014	50561	450
6	0	3	64	6	1989	56022	360
4	0	2	53	18	1991	75202	400
13	0	4	89	11	1998	74140	660
2	0	4	87	7	2001	65277	570
14	913	5	290	6	2010	41268	1200
10	0	3	67	8	1977	85836	580
7	0	3	74	6	1999	65258	488
13	241	2	63	24	1990	70522	445
10	1166	4	116	18	2003	124613	1450
7	0	1	38	5	1973	75013	287
3	1150	1	33	6	1982	50239	168
6	591	4	96	17	2001	78838	760
15	69	5	125	5	1998	23600	295
6	1102	4	102	5	2002	67317	690
2	465	6	172	17	2009	89683	1550
4	0	2	60	14	2015	80671	490
8	1686	5	92	11	2015	41939	390
12	0	3	61	7	1986	78517	485
3	0	3	64	6	1996	57019	370
13	442	1	35	5	1963	53197	188
7	0	3	60	6	1996	57071	345
6	0	2	47	6	2000	66777	320
4	1209	4	84	6	1997	77307	650
2	0	7	190	6	2000	61965	1180
2	0	4	120	20	2006	82740	1000
6	0	3	71	6	1997	64389	460
13	0	1	32	5	1995	67796	220
10	0	4	101	30	2002	85314	865
8	969	5	110	6	2004	23589	260
11	0	4	87	31	2000	94846	830
14	1685	4	89	6	2008	43775	390
7	0	1	37	6	1984	72854	270
9	104	3	58	5	2007	51959	305
1	1042	6	83	6	2006	88214	735
2	0	4	86	6	1995	50697	440
13	0	3	101	29	1996	54203	550
1	1016	7	124	7	2004	76103	950
1	0	3	72	6	2000	60224	435
2	1641	5	151	16	2008	77749	1180
9	1817	3	76	11	2014	45370	345
8	14	4	98	14	2007	43716	430
7	1205	3	69	24	1993	65484	458
15	0	5	127	6	2006	27388	350
15	324	4	91	6	1997	31099	285
6	0	3	66	22	1990	64817	430
4	0	3	60	6	1989	68472	417
4	445	3	47	6	1986	86983	415
13	193	1	29	6	1992	75034	220
5	678	3	64	18	1990	68006	440
5	0	5	133	18	2000	68729	915
12	0	3	76	6	1995	53904	410
2	0	4	93	6	1998	42913	400
5	1077	3	64	6	1995	45171	290
3	0	3	65	6	1998	48283	315
2	232	7	257	11	2001	48457	1250
2	359	4	75	6	1994	62681	475
13	0	3	94	17	2007	69068	650
9	1614	2	43	10	2011	35979	155
4	218	2	48	5	1953	78463	380
15	0	4	98	6	2007	29961	295
7	0	3	72	38	2006	89779	650
2	28	3	73	11	2009	44715	330
7	749	1	31	6	1989	78980	248
8	2	7	181	5	2004	47490	860
15	1602	4	95	11	2007	42584	408
3	51	2	42	6	1995	54066	230
7	0	1	32	7	1988	76405	250
10	0	3	36	6	1974	101148	370
12	756	4	89	28	2005	77086	690
15	1690	4	86	4	2000	26744	230
6	0	5	77	7	1998	63993	498
8	25	7	223	13	2007	31719	710
9	0	4	80	6	1995	42404	340
5	4	5	131	34	2002	68404	900
13	0	4	57	7	1990	72651	420
3	1549	3	60	6	2000	63332	385
10	0	2	60	6	1983	79967	485
3	0	2	38	6	1992	48830	190
7	0	3	48	6	1996	79743	385
1	269	3	65	26	1994	63897	420
10	0	3	46	3	1994	145144	680
15	0	4	91	6	2004	32665	300
7	529	4	144	7	2003	62500	900
8	1627	3	56	19	2000	22831	130
13	278	5	169	39	2002	86138	1456
13	0	2	56	6	1990	79886	450
3	738	5	136	11	2002	64369	880
13	0	3	76	18	1995	72169	550
10	105	4	139	13	2006	178814	2500
9	0	4	95	6	1994	31578	300
3	215	4	95	6	1994	49779	475
14	0	9	246	5	2005	19435	480
14	0	2	48	17	2000	20470	100
7	0	1	49	19	1994	62918	310
7	0	4	74	6	1991	57386	430
4	0	3	52	5	1990	66162	350
7	0	3	50	6	1978	66666	335
15	0	6	114	6	2007	17539	200
1	0	4	94	6	1995	36938	348
3	762	1	34	6	1987	50042	175
4	0	2	50	7	1987	78528	395
7	0	3	59	19	1992	56789	340
11	0	4	114	21	1998	113875	1300
8	70	4	97	14	2005	46130	450
4	0	4	112	20	1997	75696	850
15	1608	5	106	14	2005	37467	400
9	0	4	95	6	1997	31847	305
6	0	4	105	18	2006	81155	860
15	1650	4	97	6	2000	30412	295
2	0	3	68	6	1996	49242	335
14	0	8	280	6	2008	46311	1300
4	0	2	40	6	1980	76656	310
4	540	2	81	21	2008	75299	610
6	0	4	96	21	2010	87946	850
5	1244	2	43	7	1990	62543	270
2	382	3	80	17	2009	45398	365
5	0	1	31	6	1986	66813	213
13	0	4	100	8	2002	84983	850
7	0	3	56	6	2000	55811	315
9	1706	5	90	18	2014	37777	340
14	0	4	90	14	2011	37160	335
15	11	4	86	6	2004	31058	268
14	0	5	106	5	2000	34096	362
5	0	2	47	6	2000	62630	300
2	649	4	87	6	2004	43226	380
15	1797	4	81	4	2006	20325	165
8	1630	5	134	21	2009	42178	566
4	608	3	64	7	1997	71229	460
2	178	3	70	6	1994	53566	380
12	0	4	98	25	1998	60179	590
4	0	5	104	24	2005	85200	890
4	0	2	36	6	1984	136425	500
4	0	3	56	7	1988	84671	480
13	0	2	55	11	1988	46528	260
10	0	3	45	6	1983	89108	405
7	0	5	134	28	2002	89445	1200
4	0	3	94	23	2004	75629	715
4	753	1	32	6	2000	91529	295
15	0	6	230	6	2009	56521	1300
15	1690	3	52	5	1986	33295	176
5	0	4	128	12	2002	63212	810
15	1633	5	142	6	2000	25225	360
9	0	3	79	6	1998	28319	225
2	0	3	91	7	2001	53598	490
15	0	5	162	5	2001	20356	330
12	0	2	40	7	1995	64165	260
12	0	4	86	6	2000	71892	620
9	114	5	129	6	2010	41805	540
5	448	1	46	25	2004	75806	350
8	0	1	49	21	2000	36734	180
15	0	4	93	5	2007	37533	350
3	0	3	65	6	1995	50559	330
13	0	6	164	14	2002	85980	1413
12	0	3	58	7	1992	82468	485
8	242	3	72	13	2012	35289	255
3	240	5	127	11	2001	59753	760
8	606	4	75	6	2005	36339	276
11	0	3	37	7	1992	132065	500
15	1650	4	91	6	1996	25982	238
2	0	4	80	6	2000	29988	240
8	288	4	90	4	2003	39032	355
1	0	3	52	6	2000	62500	325
4	861	4	86	36	2010	103890	900
8	0	4	109	6	2000	35457	390
7	637	2	55	6	1997	62398	345
10	0	5	155	29	1999	80582	1250
13	0	6	126	6	2005	58451	739
4	564	2	56	6	1993	63139	358
15	1599	2	61	8	2013	22297	138
5	463	2	42	6	2000	61553	260
1	733	4	79	6	1996	58183	460
1	0	1	34	5	1980	74626	260
4	888	3	51	6	1987	83984	430
14	0	2	56	3	2000	15856	90
14	1276	4	92	7	1997	27636	255
8	1630	3	62	18	2009	50922	320
5	1489	1	35	6	1982	67491	240
14	1134	4	79	6	1999	31517	250
4	0	3	73	6	1995	85284	630
14	0	5	115	6	2000	43217	498
1	859	3	64	6	1994	54517	350
4	0	5	105	19	1998	73814	780
9	0	10	139	6	2001	59481	830
7	0	2	36	6	1989	75408	272
1	0	4	96	14	2003	34364	330
1	0	3	71	22	1994	58610	420
13	278	4	93	39	1998	85846	800
6	97	4	98	6	1996	58907	580
7	0	5	139	11	2002	68925	960
1	0	2	47	6	1980	78897	372
4	1804	3	62	6	1989	79550	496
12	0	5	151	13	2002	77227	1170
12	656	5	131	18	2004	56368	740
7	337	1	29	6	1986	71893	210
13	0	5	139	32	2006	85751	1200
13	0	5	155	8	2001	55362	860
8	356	2	43	15	2000	67228	295
15	1690	4	73	5	2000	27906	205
10	0	4	108	27	2002	100973	1100
12	0	3	60	7	1993	67246	410
13	221	1	30	5	1957	65724	200
2	192	4	93	6	2000	48619	456
13	0	5	131	33	2000	91040	1200
13	0	3	87	24	1990	71991	630
13	0	4	88	37	2011	119318	1050
12	1127	4	82	28	2012	87495	720
5	1756	3	70	24	1997	57925	410
10	0	5	101	19	2001	57618	585
8	0	4	84	6	2000	37713	318
2	100	4	86	6	2003	59949	520
4	0	2	55	18	1996	74466	415
11	0	1	33	6	1977	139631	470
10	0	4	93	21	1992	85956	800
12	0	5	149	18	2014	62403	930
12	0	4	89	24	2010	91192	820
8	223	5	90	8	2010	66188	600
5	1073	4	85	6	1996	51210	440
3	1571	4	103	14	2006	55299	575
7	0	4	89	19	1998	83902	750
8	0	4	72	6	1994	38361	280
1	0	4	96	6	2000	70833	680
11	0	4	116	27	2002	90784	1060
7	0	3	50	6	2000	62524	316
9	104	4	74	11	2007	47068	350
6	1232	3	50	6	1984	65784	333
4	0	3	97	11	2001	99314	970
15	1643	2	39	29	2000	17179	67
12	0	2	64	6	1995	49921	320
6	1043	3	71	17	2003	68878	490
7	0	5	142	33	2002	67970	970
12	0	5	106	6	2004	63730	680
5	0	5	126	6	2000	44395	560
11	0	2	63	30	2002	102072	650
1	1775	6	166	18	2009	63108	1050
9	0	3	70	6	2006	46841	330
15	1251	4	90	6	1998	28996	263
3	604	4	90	6	2003	45774	416
5	122	2	43	6	1995	46129	202
2	711	3	69	6	1994	53222	370
12	355	2	49	6	2000	68341	340
1	0	4	98	6	2000	40741	400
7	0	3	71	24	1993	74438	530
14	799	3	68	6	2000	46586	320
5	0	2	44	6	1997	57098	255
12	0	4	104	17	2005	66028	690
14	1612	5	89	4	2000	44827	400
5	0	5	125	28	1998	57485	720
2	0	4	96	11	2001	72538	700
3	267	6	180	6	2007	32690	590
10	0	4	90	31	1999	86073	780
11	0	5	131	5	2001	137174	1800
15	0	4	62	18	2000	19354	120
7	0	5	162	12	2001	80152	1300
2	0	3	79	6	2002	53965	430
4	0	4	86	18	2011	85194	740
10	0	3	68	33	2004	84277	580
8	1618	5	97	5	2007	59787	580
4	143	1	38	5	1999	70940	270
10	326	8	264	35	2001	81990	2168
8	1639	3	70	16	2000	36754	260
13	0	3	77	26	2000	78599	606
14	1685	4	89	6	2008	39325	350
5	0	2	44	6	1986	62118	275
14	1687	5	127	6	2000	41438	530
2	0	5	145	11	2008	43606	635
6	0	2	38	6	1988	51975	200
12	0	4	99	6	2001	66398	660
11	0	5	111	21	1997	77727	870
10	105	6	281	37	2006	156116	4400
11	610	4	128	20	2005	121419	1560
2	1300	3	75	6	2003	64774	486
12	0	3	57	6	1987	58689	335
5	339	3	69	27	2011	112036	780
15	1607	4	73	6	1991	23449	172
14	0	4	87	20	2014	39080	340
4	0	4	89	23	2005	81405	725
4	0	5	154	32	2003	58203	900
6	568	3	86	24	1989	55363	480
5	0	3	60	6	2000	45658	275
2	689	4	103	6	2003	70378	728
10	0	5	153	28	1997	57437	880
4	141	1	30	5	1997	91116	280
14	1653	5	86	5	2011	40027	345
12	0	3	73	17	2012	67713	500
3	1767	3	75	6	2007	48890	370
13	252	6	148	39	2004	99757	1480
12	0	1	37	6	1987	50842	193
15	0	3	70	6	1992	30000	210
1	0	4	86	6	2005	63731	550
4	0	5	125	20	1997	83798	1050
12	0	5	123	18	1996	65571	810
8	15	2	59	18	2000	51926	310
12	0	4	97	14	2000	73975	720
15	0	5	105	6	2003	30438	320
4	0	4	122	14	1997	106174	1300
2	0	4	115	12	2005	67743	780
13	0	4	113	18	2003	75571	860
4	0	5	155	14	2003	82543	1280
1	0	6	193	11	2004	55926	1080
11	0	4	123	32	2006	97048	1200
10	0	2	43	6	1994	85648	370
9	3	4	88	11	2011	41177	365
10	0	2	39	24	2005	71500	285
12	0	2	41	7	1987	71565	298
3	19	3	72	6	1997	44211	320
10	0	2	48	6	1982	114416	550
10	0	2	39	19	2000	38422	150
4	0	3	59	24	2001	113807	680
2	1565	4	78	5	2006	48134	378
13	0	1	32	5	1953	71606	230
12	0	1	46	27	2010	57939	270
4	313	4	122	30	2003	89569	1100
13	908	4	88	6	1996	64574	570
15	0	5	92	6	1996	24964	230
2	28	3	73	5	2010	45038	330
14	0	6	298	6	2004	18455	550
11	0	3	50	6	1987	89161	450
3	1530	4	97	16	2007	65450	635
10	0	3	71	31	2005	139586	1000
5	212	4	97	25	2009	48622	473
9	0	4	90	23	2000	28223	255
13	241	3	70	24	1990	73381	518
7	459	4	85	6	1995	60982	520
1	0	4	99	6	2000	60343	600
14	0	5	124	5	2003	27384	340
5	307	3	50	6	1988	61776	315
8	0	4	92	6	2014	75823	700
13	0	3	89	18	1996	67106	600
2	0	3	60	6	1996	58263	355
10	0	4	108	27	2000	87252	950
12	0	3	57	6	1993	53540	310
2	0	3	90	6	2000	45644	415
14	1666	5	89	11	2015	48152	430
3	0	2	43	6	1994	48572	211
9	0	5	100	6	1995	27775	280
10	0	5	241	21	2010	95234	2300
2	0	6	127	6	1999	43662	555
2	1010	6	121	6	1996	52366	635
15	27	4	93	6	2005	30383	285
3	201	3	76	6	1994	41661	320
7	0	4	100	5	1993	69472	700
1	0	7	342	6	2010	43761	1500
10	105	8	575	32	2006	173913	10000
5	596	1	37	6	1987	58170	220
13	1088	4	77	14	2007	61911	480
10	0	5	135	28	2006	107098	1450
7	0	1	29	5	1982	78902	230
2	111	4	74	6	1993	33368	250
3	1583	3	58	7	1995	51449	300
7	0	1	40	30	2005	58225	235
7	1194	2	42	6	1988	72360	305
8	0	4	87	18	2015	48159	420
5	1779	2	43	6	1974	53203	230
4	0	2	52	17	2008	87685	460
9	3	3	38	22	2000	28947	110
15	0	2	90	3	2000	8048	73
4	0	2	40	6	1981	70197	285
11	610	7	334	23	2005	107784	3600
5	0	3	67	22	1991	79057	530
15	1607	4	82	6	1994	24390	200
6	849	2	37	6	1986	65228	245
5	559	2	45	6	1993	57180	260
14	0	5	259	6	2010	33058	858
4	1082	5	115	20	2003	93603	1080
6	0	3	50	6	1982	71542	360
12	0	2	42	6	1994	55542	235
3	119	7	150	18	2011	65478	985
1	670	3	60	6	1995	65160	395
7	0	2	41	7	1992	69561	290
13	0	2	43	6	1991	67816	295
5	0	2	41	5	2000	72974	300
4	0	2	47	7	1989	81453	390
2	373	3	65	6	1996	39975	260
14	163	3	58	6	1994	34976	205
6	0	2	47	6	1996	58029	275
2	55	3	70	6	1996	54890	385
5	0	4	95	9	2005	65947	630
15	1703	7	99	5	2009	20038	200
7	0	5	134	30	2004	88895	1200
8	1012	4	102	6	2006	31107	320
9	687	5	114	6	1998	26132	300
5	1445	5	155	26	2004	80164	1250
6	0	2	42	6	1993	51474	220
12	0	4	89	14	2009	82497	740
15	27	3	68	6	1996	36046	248
15	0	4	87	6	1994	28477	250
5	0	4	76	10	2009	87421	670
14	0	5	116	12	2008	35159	410
1	897	7	222	11	2010	65802	1467
13	866	3	70	6	1987	67979	480
6	0	5	197	28	1998	50000	985
5	1353	3	67	6	1990	61345	415
13	0	3	92	14	2005	77148	710
7	0	3	67	6	1995	67164	450
10	0	3	49	6	1965	90090	450
7	0	3	80	24	1998	78309	630
5	0	3	51	6	1991	48700	251
6	0	3	55	6	2003	62578	350
7	280	6	198	18	2003	80466	1600
7	0	3	51	6	1982	79984	410
2	1318	3	67	6	1996	59453	400
12	0	4	88	18	1999	76041	670
13	572	2	38	6	1990	60849	235
8	0	3	78	6	1994	33108	260
10	0	3	64	6	1992	90797	590
4	1185	2	37	5	2000	80193	298
12	0	5	114	6	1997	74463	850
1	406	3	65	6	1996	59225	390
13	0	1	35	6	1995	62839	220
14	310	5	136	6	2000	30000	408
3	0	3	58	7	1995	53328	310
15	0	2	50	11	2010	27386	138
11	266	4	99	11	2003	150784	1500
10	0	1	29	7	1975	120441	360
2	0	4	102	14	2004	77934	800
2	1023	4	79	6	1994	49716	395
11	86	4	106	31	2002	89538	950
5	0	3	87	27	2000	81347	710
9	1647	3	85	27	2012	42352	360
5	0	2	37	6	1987	60205	228
8	0	5	132	6	2007	32460	430
5	1089	3	73	26	1995	68418	500
12	0	3	62	7	1989	73966	460
13	0	2	39	6	2000	76785	300
12	102	5	146	16	2004	76377	1120
9	536	3	71	6	1995	37651	270
7	681	3	56	6	1994	62787	355
7	452	6	279	32	2008	114367	3200
11	1143	4	94	18	2005	127186	1200
1	1536	4	115	6	2006	49011	565
3	215	3	65	6	1995	49369	325
13	1188	6	360	35	2008	110855	4000
7	0	5	137	24	2001	74843	1030
6	0	4	97	19	2000	74028	720
8	1810	3	72	18	2012	37967	275
6	0	2	46	6	1978	70573	330
3	0	4	95	6	2001	59792	570
4	218	2	45	5	1996	71111	320
4	0	4	130	22	1999	69903	910
6	0	6	269	6	2014	103930	2800
14	0	5	118	6	1999	31018	368
9	67	4	86	6	2005	42367	365
8	0	5	132	7	2016	60569	800
5	0	1	35	6	2000	72410	258
4	1415	7	189	17	2010	74074	1400
10	0	4	85	26	1996	89076	760
6	0	3	71	18	1994	74136	530
6	195	2	42	6	1992	92838	398
4	1791	2	67	30	1993	55207	370
14	0	5	135	5	2005	35385	480
11	415	3	74	31	1995	97113	720
5	0	6	151	6	1997	55994	850
13	440	5	117	6	1995	51321	602
11	0	4	98	28	1994	109278	1080
9	0	4	83	29	2016	37143	310
9	104	4	74	6	2007	50000	370
11	0	3	58	5	1998	116259	680
2	1814	2	53	6	1995	63761	338
15	1636	4	87	21	2011	45547	400
1	0	4	92	6	2001	56521	520
4	0	2	40	6	2000	79559	325
11	0	2	42	6	1989	82840	350
5	227	2	54	18	1995	58758	320
6	0	3	84	16	1991	47793	405
5	596	3	53	6	1986	59433	315
8	1135	5	123	26	2012	37915	470
4	0	4	115	28	2002	99541	1150
13	0	4	112	28	2007	89923	1012
11	0	2	35	7	1989	92462	330
10	1634	3	45	15	2003	92735	420
3	19	3	70	6	1997	43336	305
1	22	5	119	6	2004	48511	580
5	0	4	85	8	1997	82352	700
1	0	2	52	6	2006	55343	290
7	0	4	102	18	2002	93109	950
13	1669	3	55	6	1991	64984	358
7	862	3	51	6	1995	63953	330
12	0	3	73	15	1996	50054	370
2	0	4	97	6	1998	62570	610
14	0	5	129	6	2000	33248	430
14	1615	2	62	24	2000	28827	180
2	111	2	61	6	1994	37606	230
13	0	4	91	6	2003	72368	660
13	0	6	162	34	2002	77348	1260
2	0	3	73	6	1994	50984	373
12	0	5	123	6	2002	58078	715
3	0	4	90	6	2008	46470	420
12	0	4	91	20	2005	68683	629
5	1091	4	80	6	1994	66090	535
7	337	3	49	6	1988	65458	325
8	15	4	89	18	2010	42306	380
1	0	2	40	6	1992	58895	240
5	0	6	134	6	1999	66949	900
8	0	4	99	6	2005	33232	330
9	0	4	89	18	2014	41866	375
9	1040	5	133	11	2001	58387	780
13	580	2	46	6	1983	76086	350
8	477	5	130	5	2005	39960	520
2	0	3	70	6	1995	53708	378
1	0	4	88	7	1995	53095	470
7	0	5	132	18	2007	62107	820
1	93	4	84	24	2001	60141	510
5	1256	4	105	18	2007	69008	725
2	0	4	91	6	1999	55476	510
8	0	4	91	5	2006	46027	420
2	0	4	83	6	1998	39492	330
8	0	8	188	6	2000	47186	888
13	0	2	39	6	1983	66599	265
1	690	3	64	6	1995	53042	340
10	0	1	32	7	1988	96803	315
2	370	5	125	13	2009	50275	630
13	0	4	71	6	1993	60333	430
14	0	7	373	6	2011	67018	2500
2	0	4	85	14	2006	50175	430
9	378	3	67	13	2000	53034	360
11	0	4	85	38	2011	105398	900
12	0	3	71	6	1998	68521	490
3	1527	4	88	16	2011	63041	560
7	704	3	65	6	2000	65164	425
11	0	5	145	27	1993	54865	800
5	0	4	101	8	2006	69547	705
8	1642	6	149	18	2000	36853	550
15	284	3	81	5	1995	25415	208
8	146	3	91	2	2000	34934	320
4	0	5	140	30	2003	92277	1300
5	0	4	75	10	2009	89638	680
11	415	3	61	24	1995	105160	650
6	0	5	116	6	1999	65090	760
7	0	1	31	5	1983	85959	270
7	298	4	118	38	2005	90885	1073
3	17	4	85	6	1996	58166	500
2	523	3	74	6	1995	58084	430
4	0	4	100	26	1996	69334	700
8	1596	4	77	6	2000	38466	300
2	96	3	55	5	1988	35154	195
13	0	2	48	6	1979	76797	375
13	0	1	39	20	2004	61146	240
1	0	6	209	10	2005	59572	1250
11	0	5	106	11	1999	126546	1350
4	0	5	152	31	2007	102543	1560
2	173	3	56	6	1995	46387	260
7	485	5	143	16	2005	86914	1250
5	4	5	124	34	2002	75623	940
4	0	2	40	6	1993	63432	255
13	601	3	50	6	1983	56124	285
7	0	6	288	28	2009	86586	2500
15	27	3	76	6	1997	30259	230
3	0	5	133	6	2005	50224	670
2	1748	3	66	6	1996	56869	380
3	0	3	63	5	1992	56639	360
1	300	2	48	5	1981	68750	330
4	0	4	112	22	1996	62056	700
17	0	5	105	6	2008	24170	255
6	0	2	58	6	1992	67028	395
8	1715	3	69	13	2011	38966	270
7	954	2	37	6	2000	67922	256
3	151	5	118	15	2010	47193	560
14	0	4	79	11	2012	37797	300
2	1020	3	52	6	1989	40068	210
8	8	4	103	27	2008	43499	450
1	0	2	38	18	1990	82439	315
1	0	1	34	6	2000	69565	240
14	0	5	104	6	2000	22106	230
3	151	5	89	12	2010	52808	470
3	644	3	52	7	1998	52661	275
14	0	7	348	6	2001	43569	1520
15	0	3	80	18	2000	20380	165
2	1814	3	70	6	1995	59957	420
12	0	2	48	31	2005	70262	340
3	0	5	91	6	2004	54830	500
8	40	4	91	14	2000	42590	390
4	0	4	95	26	2001	83437	800
15	1643	2	39	21	2000	20387	80
10	0	3	61	26	2002	129261	800
8	288	5	115	5	2003	40079	462
6	591	4	93	6	2001	80145	750
13	1356	5	173	8	1997	73954	1280
9	58	4	76	15	2011	43024	330
12	0	2	42	6	2000	51728	220
6	1069	1	34	5	1983	69504	240
6	0	3	54	5	1991	50018	275
11	0	3	50	7	1998	130952	660
12	257	4	77	33	2011	56555	440
5	4	4	110	34	2005	66357	730
4	1654	3	62	6	1995	62731	390
1	548	5	145	8	2009	87507	1270
8	0	5	147	6	2003	35881	530
3	1770	4	84	16	2015	53153	450
3	0	4	94	6	2006	53985	510
13	0	1	37	6	1990	80021	300
10	0	1	34	6	1984	126036	441
8	194	7	290	6	2000	35163	1020
9	0	4	80	6	1996	30891	248
6	0	9	228	1	2000	98684	2250
1	47	3	71	11	2011	46089	330
2	248	3	54	6	1988	38067	208
4	430	2	43	6	2000	59469	260
12	1127	2	48	21	2012	92726	450
12	543	5	111	6	1996	44511	498
5	0	1	34	5	1957	57374	198
11	0	3	55	4	1983	108322	600
7	0	2	129	6	1991	92728	1200
13	908	3	53	6	1994	64703	345
9	1161	5	125	6	2001	30842	388
9	0	2	56	6	2009	61094	345
12	757	3	47	6	1998	62932	300
14	0	6	101	6	2000	37416	380
6	0	3	54	7	1992	73651	400
3	330	2	54	18	2010	43414	238
8	903	4	103	14	2006	48197	500
2	456	3	81	11	2009	49748	405
15	291	8	228	4	2003	22807	520
9	0	2	32	6	2000	39889	130
8	15	5	125	14	2008	44937	565
4	0	5	102	7	1999	107076	1100
1	932	3	54	6	1994	62962	340
3	147	4	90	18	2011	45303	410
10	1646	1	34	6	1991	91516	315
7	0	4	123	38	2004	91056	1120
5	527	5	145	32	2005	88380	1290
1	0	5	106	12	2002	63801	680
8	2	5	122	11	2006	45651	559
15	0	4	88	5	1994	26477	233
8	0	3	51	6	2000	40935	210
8	0	1	43	18	2006	37818	165
9	87	4	86	21	2011	51975	450
11	0	3	48	26	2004	123019	598
15	1783	3	46	25	2012	23681	110
2	178	3	66	6	1995	56818	380
9	532	5	116	18	2010	42814	499
15	0	4	84	6	2000	31836	268
2	1303	2	58	11	2006	51142	300
15	1606	8	197	6	2000	17734	350
2	1219	5	133	14	2005	45782	610
8	0	3	79	6	2001	33817	270
